역,이름,주소,상세보기,메뉴
양천향교,밥짓는부엌 마곡점,서울 강서구 마곡동로 166 보타닉게이트 지식산업센터 지하1층 B031~B043호,https://place.map.kakao.com/141090620,메뉴 정보 없음
양천향교,단술,서울 강서구 강서로 447,https://place.map.kakao.com/116224919,메뉴 정보 없음
양천향교,킷사텐 발산점,서울 강서구 강서로 404 102호,https://place.map.kakao.com/1525538946,바닐라빈라떼; 아메리카노; 카페라떼; 소프트치즈케익; 푸딩; 라테
양천향교,도누랑,서울 강서구 양천로 401 강서한강자이타워 A동 115호,https://place.map.kakao.com/21686290,"삼겹무한리필 (11,000원); 도누랑삼겹살 (150g) (7,500원); 생삼겹살 (150g) (9,900원); 돼지왕갈비 (300g) (9,900원); 소갈비살 (150g) (11,900원); 소등심 (150g) (11,900원); 차돌박이 (150g) (10,900원); 도누랑모듬 (600g) (35,000원); 냉면 (4,000원); 왕만두 (4,000원); 김치말이국수 (4,000원)"
양천향교,바른생갈비 가양점,서울 강서구 양천로 401 강서한강자이타워 A동 1층 115호,https://place.map.kakao.com/432777846,"수제뼈돼지갈비 (250g) (14,500원); 매콤돼지갈비 (250g) (15,500원); 김치랑 생삼겹살 (150g) (13,000원); 숯불위에 생삼겹살 (150g) (13,000원); 소금구이 (150g) (9,500원); 마늘갈매기살 (150g) (9,500원); 소갈비살 (150g) (15,500원); 소양념갈비 (500g) (45,000원); 제육정식 (2인이상) (9,500원); 통돼지김치찌개 (2인이상) (9,000원)"
양천향교,밥짖는부엌,서울 강서구 마곡동로 166,https://place.map.kakao.com/201860649,메뉴 정보 없음
양천향교,오늘된장 마곡점,서울 강서구 강서로 405,https://place.map.kakao.com/598140842,"[주문1위] 고기정식 (13,900원); [프리미엄] 한상 （2인） (36,900원); 열무비빔밥 고기정식 (14,900원); [실속] 찌개정식 (10,900원); [New] 고기비빔밥 찌개 Set (11,900원); 열무비빔밥 찌개 Set (10,900원); 양념게살비빔밥 찌개 Set (16,900원); 고추장불고기 200g (6,000원); 능이 된장찌개 (6,000원); 꽃게 된장찌개 (6,000원); 김치청국장 찌개정식 (12,900원); [New] 김치꽃게순두부 찌개정식 (12,900원); [New] 김치 청국장 (7,000원); 차돌 된장찌개 (5,000원); 우렁 된장찌개 (5,000원); 부들부들 계란찜（小） (3,000원); 계란후라이 (1,000원); 찰기장공깃밥 (1,500원); 쌈장＋편마늘 (1,000원); [New] 김치꽃게순두부 찌개 (7,000원); [New] 김치차돌 찌개 (5,000원); 코카콜라（캔 355mL） (2,500원); 칠성사이다（캔 355mL） (2,500원)"
양천향교,한강분식,서울 강서구 허준로 23,https://place.map.kakao.com/20748302,메뉴 정보 없음
양천향교,한강빈대떡,서울 강서구 허준로 23 한강아파트 지하층 9호,https://place.map.kakao.com/1038801732,메뉴 정보 없음
양천향교,허고짚 본점,서울 강서구 양천로 401 B동 1층 101호,https://place.map.kakao.com/1572353005,"우대갈비만（600g） (65,000원); 짚불삼겹만（400g） (34,500원); 불고기 (11,000원); 김치 짜글이 (10,000원); 삼겹 한상 (48,500원); 우대갈비 한상 (79,000원); 생갈비살 400g (46,000원); 생갈비살 한상 (61,000원); 된장찌개 (9,000원); 계란찜 (5,900원); 메밀 물 막국수 (7,500원); 메밀 비빔 막국수 (7,500원); 공기밥 (1,000원); 라면사리 (1,000원); 우동사리 (1,000원); 떡, 만두사리 (1,500원)"
양천향교,횡성호수길한우 서울마곡점,서울 강서구 양천로 396,https://place.map.kakao.com/1276967439,후식된장; 냉면; 함흥물냉면; 함흥비빔냉면; 후식물냉면
양천향교,라까사,서울 강서구 마곡중앙8로 90 마곡아이파크 201호,https://place.map.kakao.com/463455868,"아라비아따 토마토파스타 (17,000원); 봉골레 (17,000원); 마르게리따 피자 (15,000원); 고르곤졸라피자 (15,000원); 루꼴라피자 (16,000원); 한우암소 채끝 등심스테이크 (36,000원); 날치알 대게 크림파스타 (18,000원); 알리오올리오 (14,000원); 한우안심스테이크 (39,000원); 리코타샐러드 (9,500원); 전통 까르보나라 (18,000원); 마레 토마토 (17,000원); 볼로네제 (19,000원); 크림 까르보나라 (17,000원); 새우 아보카도 페스토 (18,000원); 감베리또 로제 (19,000원); 리조또 머쉬룸 (16,000원); 리조또 마레 (17,000원); 레드페퍼 페스토 로제 뇨끼 (19,000원); 포모도로 (18,000원); 한우안심스테이크 샐러드피자 (20,000원)"
양천향교,토프레소 호서발산점,서울 강서구 강서로56가길 63 서우빌딩 1층 102호,https://place.map.kakao.com/25771808,페퍼민트; 딸기 초코 라떼; 밀싹 케일 주스; 당근 오렌지 주스; 초코 시나몬 라떼; 아포카토; 아몬드 크림 콜드브루; 카라멜 마끼아또; 카페모카; 카푸치노; 꿀 망고 라떼; 밤 크림샷; 커스터드 크림샷; 인절미 크림샷; 땅콩 크림샷; 달콤 구름 라떼; 꿀 자몽 라떼; 뱅쇼; 돌체라떼; 아메리카노
양천향교,김말이방,서울 강서구 허준로 23 한강아파트 상가 지층 5호,https://place.map.kakao.com/540122301,메뉴 정보 없음
양천향교,커피콩나무,서울 강서구 강서로 429 마곡오드카운티1차 106호,https://place.map.kakao.com/86631900,아메리카노; 카페라떼; 돌체라떼; 녹차라떼; 초코라떼; 토피넛라떼; 허니딸기라떼; 그린티; 애플티; 수제자몽티; 유자차; 수제딸기에이드; 청포도에이드; 레모네이드; 골드키위주스; 말차라떼; 자몽에이드; 수제한라봉에이드; 바닐라빈라떼; 카야버터토스트; 카야토스트
양천향교,강릉해변메밀막국수 발산점,서울 강서구 강서로56가길 31 1층,https://place.map.kakao.com/1522913027,"메밀물막국수 (11,000원); 수육 (30,000원); 메밀전 (13,000원); 메밀비빔막국수 (11,000원); 회막국수 (13,000원); 메밀만두 (9,000원); 감자옹심이(2인분이상) (15,000원); 메밀옹심이칼국수(2인분이상) (12,000원); 메밀홍합칼국수(2인분이상) (11,000원); 메밀만두칼국수(2인분이상) (10,000원); 메밀장칼국수(2인분이상) (10,000원); 메밀칼국수(2인분이상) (9,000원); 하얀만두전골(1인분)(2인분이상) (14,000원); 빨간만두전골(1인분)(2인분이상) (15,000원); 메밀찐빵 (10,000원)"
양천향교,오복수산참치 마곡점,서울 강서구 마곡중앙8로 85 파인스퀘어2 2층 206~208호,https://place.map.kakao.com/1259573399,"참치 모듬 사시미 소 (59,000원); 모듬 사시미 소 (59,000원); 카이센동 (22,000원); 혼마구로동 (27,000원); 사케동 (18,000원); 회덮밥(런치) (15,000원); 대구알탕(런치) (15,000원); 제철 해초 물회(런치) (15,000원)"
양천향교,국민우유집 가양직영점,서울 강서구 양천로 401 강서한강자이타워 B동 1층 108-1호,https://place.map.kakao.com/108353890,"쌀카스테라 (900원); 꿀고구마1개 (900원); 아이스티 대컵 (900원); 아메리카노 큰대컵 (900원); (신메뉴할인）에그'꽉'마요 샌드위치＋국민우유 1종 (12,800원); [ 신메뉴출시할인 ] 국민 에그'꽉'마요 샌드위치 (6,000원); [국민 '쌀'카스테라] (3,000원); [무조건 사용 큐폰][국민 크로플] (4,000원); 국민 초코브라우니 '쌀'카스테라 (3,800원); [국민간식 1인셋트] (12,800원); 국민 '쌀' 카스테라 우유 셋트 (9,600원); [국민 크롸플 2P + 국민 딸기生(생)우유 ] (14,200원); [국민 크롸플 2P + 국민 초코生(생)우유] (14,200원); [국민 크롸플 2P + 국민 홍차生(생)우유] (14,200원); [ 우유엔 고구마지 ] [ 꿀:조합 ] (15,300원); [ 국민生(생)우유 정복하기 ] (19,800원); [ 1리터 보틀 아메리카노 ] (6,800원); [ 1리터 보틀 딸기生(생)우유 ] (9,800원); [ 1리터 보틀 초코生(생)우유 ] (9,800원); [ 1리터 보틀 커피生(생)우유 ] (9,800원); [ 1리터 보틀 홍차生(생)우유 ] (9,800원); [ 1리터 보틀 복숭아 아이스티 ] (8,500원); [ 드디어돌아온 ] [ 꿀:군고구마 ] (9,000원); [ 1리터 보틀 음료 ] (6,800원); [1번 시그니처 아메리카노] [고소하고 부드러움] (3,500원); [2번 스페셜 아메리카노] [진한 바디감 풍부한향] (3,800원); 카페라떼（달지않고 고소한） (4,800원); [ 국민 딸기 生(생) 우유 ] (4,800원); [ 국민 초코 生(생) 우유 ] (4,800원); [ 국민 커피 生(생) 우유 ] (4,800원)"
양천향교,호C탐탐,서울 강서구 양천로 401,https://place.map.kakao.com/49792334,"후라이드 (15,900원); 후라이드(반반) (16,900원); 양념치킨 (17,900원); 순살간장파닭 (17,900원); 순살치킨 (15,900원); 순살치킨(반반) (16,900원); 양념순살치킨 (16,900원); 마늘고추 순살치킨 (17,900원); 마늘고추 후라이드 (18,900원); 모래집튀김 (12,000원); 통마늘 모래집튀김 (12,000원); 간장 파 모래집튀김 (13,000원); 고르곤졸라피자 (15,900원); 콘치즈 고르곤졸라피자 (16,900원); 페퍼로니피자 (16,900원); 불고기피자 (16,900원); 콤비네이션피자 (16,900원); 제철과일 (22,000원); 을지로골뱅이 & 계란말이 (27,000원); 치즈반 쭈꾸미반 (25,000원); 골뱅이소면 (15,900원); 골뱅이쫄면 (15,900원); 매문해물짬뽕 (16,900원); 나가사끼짬뽕 (16,900원); 치즈 & 불닭발 (19,000원); 작화매운닭발 (17,000원); 튀긴두부김치 & 치즈 (15,000원); 치즈 & 돼지껍데기 (15,000원); 마늘칠리새우 (11,900원); 크림새우 (11,900원); 국물떡볶이 & 김말이 (11,900원); 얼큰해물떡볶이 (13,900원); 주전자꼬치오뎅 (10,900원); 베이컨숙주볶음 (10,900원); 스팸후라이 & 샐러드 (15,000원); 철판콘치즈 (10,900원); 치즈볼 (9,900원); 모듬소시지 (15,000원); 철판콘치즈 & 소시지 (15,000원); 새우튀김 (12,000원); 모듬감자튀김 (9,900원); 치즈갈릭 감자튀김 (10,900원); 타코야끼 (9,900원); 바싹황태 & 감자튀김 (12,900원); 은행 (10,900원); 아이스황도 (10,900원); 번데기탕 (10,000원); 먹태 (14,900원); 대구포 & 땅콩 (13,000원); 한치 & 땅콩 (13,900원); 아구포 & 땅콩 (12,000원); 왕노가리 & 추억의쫀드기 (9,900원); 쥐포 & 추억의쫀드기 (9,900원); 멕시칸나쵸 (9,900원); 빠삭쥐포튀김 (9,900원)"
양천향교,클로버필드,서울 강서구 양천로 400-12 더리브골드타워 1층 125호,https://place.map.kakao.com/1920761115,"떡케이크 (변동가격); 청룡 바람떡 (39,000원); 백일 세트 (변동가격); 답례떡 (변동가격)"
양천향교,인쏘우,서울 강서구 마곡중앙8로5길 11 마곡파인스퀘어3 1층 112호,https://place.map.kakao.com/1922351470,"아메리카노 (3,700원)"
양천향교,데니스커피,서울 강서구 강서로 405 우성르보아 1층 108호,https://place.map.kakao.com/1413597480,"시크릿바닐라프라페 (6,000원); 흑임자슈페너 (5,000원)"
양천향교,매머드커피 강서더리브골드타워점,서울 강서구 양천로 400-12 1층 106호,https://place.map.kakao.com/571541095,디카페인 아메리카노; 헤이즐넛 커피; 허니베리 홍초 에이드; 패션오렌지 아이스티; 콜드브루; 캐모마일; 카페모카; 카페라떼; 얼그레이; 아몬드 크림 콜드브루; 아몬드 라떼; 아메리카노; 복숭아 스무디; 딸기 크림 라떼; 바닐라 라떼; 매머드커피; 돌체 라떼; 달고나 카페라떼; 그린티 라떼; 꿀커피; 꿀라떼
양천향교,산청숯불가든 마곡,서울 강서구 마곡중앙8로 85 파인스퀘어 2차 1층 102~108호,https://place.map.kakao.com/35563924,"재래식 소금구이 (500g/한판) (58,000원); 고초장 양념구이 (160g) (19,000원); 한우 암소 육회 (120g) (23,000원); 지리산 칡냉면 (물/비빔) (7,000원); 흑돼지 가브리살 (160g) (19,000원); 흑돼지 항정살 (160g) (21,000원); 검은콩 한우된장 (2인 분량) (9,000원); 흑돼지 김치찌개 (2인 분량) (9,000원); 산청볶음밥 (2~3인 분량) (11,000원); 계란찜 (5,000원); 통갈매기살 (160g) (20,000원); 재첩된장술밥 (10,000원)"
양천향교,돌체테이블,서울 강서구 강서로 433 117호,https://place.map.kakao.com/924076250,"아메리카노 (3,000원); 카페라떼 (4,000원); 초코라떼 (4,500원); 자몽에이드 (5,500원); 페퍼민트 (4,000원)"
양천향교,댓짱돈까스 강서한강자이점,서울 강서구 양천로 401 강서한강자이타워 A동 2층 203호,https://place.map.kakao.com/26477118,"히레（안심）까스 (14,000원); 댓짱정식 (17,500원); 장군정식 (18,500원); 콤비까스 (14,500원); 로스（등심）까스 (13,000원); 생선까스 (15,000원); 치킨까스 (12,000원); 냉모밀정식 (17,500원); 로스냉모밀정식 (16,500원); 치즈장군정식 (20,000원); 오로시까스 (15,500원); 치즈돈까스 (16,000원); 온모밀정식 (17,500원); 로스장군정식 (17,000원); 로스댓짱정식 (16,500원); 로스온모밀정식 (16,500원); 치킨장군정식 (16,000원); 치킨댓짱정식 (15,000원); 치킨냉모밀정식 (15,000원); 치킨온모밀정식 (15,000원); 히레장군정식 (18,000원); 히레댓짱정식 (17,000원); 히레냉모밀정식 (17,000원); 히레온모밀정식 (17,000원); 생선장군정식 (19,000원); 생선댓짱정식 (18,000원); 생선냉모밀정식 (18,000원); 생선온모밀정식 (18,000원); 치즈냉모밀정식 (19,000원); 치즈댓짱정식 (19,000원)"
양천향교,주도락 마곡발산점,서울 강서구 마곡중앙6로 85 마곡사이언스파크뷰 2층 202호,https://place.map.kakao.com/1793273219,"소갈비살구이 (32,000원); 참나물새우전 (19,000원); 들기름막국수 (11,000원); 소꼬리수육 (41,000원); 돼지불꼬리 (24,000원); 오제볶음 (20,000원); 제육볶음 (20,000원); 닭목살구이 (16,000원); 소고기육포 (13,000원); 안심육전 (29,000원); 감자치즈채전 (21,000원); 버섯전골 (22,000원); 고추장찌개 (20,000원); 우삼겹된장찌개 (20,000원); 제육크림파스타 (19,000원); 새우볶음오일파스타 (18,000원); 유자칼빔면 (13,000원); 가지새우강정 (21,000원); 닭강정 (19,000원); 닭목살유린기 (18,000원); 꿀대구 (12,000원)"
양천향교,가양정육식당 3호점,서울 강서구 양천로 424,https://place.map.kakao.com/75218229,"수제 돼지왕갈비(300g) (18,000원); 한우 육회비빔밥 (10,000원); 소 한마리(1kg) (65,000원); 소 반마리(500g) (37,000원); 생삼겹살(150g) (14,000원); 생오겹살(150g) (14,000원); 생목살(150g) (14,000원); 전복 왕갈비탕 (17,000원); 영양 왕갈비탕 (15,000원); 한우국밥 (10,000원); 뚝배기 불고기 (9,000원); 김치찌개 (7,000원); 차돌된장찌개 (7,000원); 웰빙쌈밥정식 (9,000원); 1인 웰빙쌈밥정식 (10,000원); 통돼지 김치전골 (8,000원)"
양천향교,얼큰순두부,서울 강서구 강서로 426,https://place.map.kakao.com/599974473,메뉴 정보 없음
양천향교,소맘김밥,서울 강서구 강서로 429 마곡오드카운티1차 A동 1층 124호,https://place.map.kakao.com/1339855363,"소맘김밥 (4,000원); 더블치즈김밥 (5,000원); 스팸김밥 (5,300원); 참치김밥 (5,000원); 묵은지참치김밥 (5,400원); 멸치김밥 (5,000원); 진미채김밥 (5,000원); 매운제육김밥 (5,300원); 소불고기김밥 (5,400원); 왕돈까스김밥 (5,400원); 소맘야채샐러드 (6,500원); 닭가슴살샐러드 (7,500원); 새우튀김샐러드 (7,500원); 치킨샐러드 (7,500원); 건두부롤계란 (6,000원); 건두부롤참치 (6,000원); 건두부롤닭가슴살 (6,000원); 베이컨 김치 볶음밥 (8,500원); 새우볶음밥 (9,000원); 제육덮밥 (8,500원); 오징어덮밥 (9,000원); 오징어 제육덮밥 (9,500원); 소불고기덮밥 (9,000원); 차돌순두부 (8,500원); 참치찌개 (9,000원); 스팸볶음밥 (8,500원); 돈까스 (8,500원); 치즈돈까스 (9,000원); 비빔밥 (10,000원); 카레돈까스 (9,000원)"
양천향교,인생술집,서울 강서구 강서로 429,https://place.map.kakao.com/1880232766,"닭볶음탕 (25,000원); 골뱅이소면 (15,000원); 육전 (15,000원); 먹태 (15,000원); 고등어구이 (15,000원); 김치찌개 (15,000원); 김치어묵탕 (15,000원); 번데기탕 (8,000원); 바지락탕 (15,000원); 두부김치 (13,000원); 쭈꾸미볶음 (15,000원); 제육볶음 (15,000원); 오리훈제 (20,000원); 닭모래집볶음 (13,000원); 감바스 (15,000원); 새우야채볶음 (15,000원); 삼치구이 (15,000원); 굴전 (15,000원); 새우튀김 (13,000원); 홍어전 (15,000원)"
양천향교,사랑김밥,서울 강서구 양천로 396 호성스카이 1층,https://place.map.kakao.com/1475380779,메뉴 정보 없음
양천향교,강순자옛맛김치찌개 가양점,서울 강서구 양천로 424,https://place.map.kakao.com/811533848,"김치부대찌개 (9,000원); 강순자김치찌개 (8,500원); 김치돼지볶음 (10,000원); 김치쭈꾸미볶음 (17,900원); 매운양념오돌뼈 (14,900원)"
양천향교,본도시락 마곡점,서울 강서구 강서로 411 마곡에비앙 1층 108호,https://place.map.kakao.com/1177566974,"본격 도시락 (카츠&전) (8,000원); 바싹불고기 깻잎제육 한상 (12,900원)"
양천향교,푸라닭 발산역점,서울 강서구 강서로 404 1층 101호,https://place.map.kakao.com/1145218911,"치즈인이유 (22,900원); 고추마요 치킨 (21,900원); 블랙알리오 (21,900원); 씬 후라이드 (19,900원)"
양천향교,완위와,서울 강서구 강서로 447,https://place.map.kakao.com/645194516,메뉴 정보 없음
양천향교,제주세호해장국,서울 강서구 강서로56가길 47,https://place.map.kakao.com/1220907511,"섞어탕 (12,000원); 한우소머리해장국 (10,000원); 내장탕 (10,000원); 한우편육 (20,000원); 왕소뼈찜 (39,000원); 한우수육 (작은거) (32,000원); 해장전골 (작은거) (32,000원); 내장전골 (작은거) (32,000원); 모듬전골 (작은거) (34,000원); 소갈비해장국 (13,000원); 차돌해장국 (10,000원); 선지해장국 (8,000원)"
양천향교,피자다오 등촌점,서울 강서구 강서로56가길 59,https://place.map.kakao.com/809298428,"[NEW]바질 크림치즈 피자다오 (24,900원); [NEW]베이콘 쉬림프 피자다오 (24,900원); 포테이토피자다오 (20,900원); 리얼 콤비네이션피자다오 (20,900원); 리얼 불고기피자다오 (20,900원); 1인 반반피자다오 [BEST] (11,900원); 1인 폭탄치즈피자 (10,900원); 1인 포테이토피자다오 (12,700원); 반반피자다오[BEST] (19,900원); 메가페퍼로니피자다오 (19,900원); 폭탄치즈피자다오 BOOM (18,900원); [L피자다오 2판 S.E.T] (46,900원); 반반피자다오&파스타&음료수 SET (25,900원); [L피자다오＋파스타＋음료 S.E.T 메뉴] (29,900원); 1인 페퍼로니피자다오 (11,900원); 1인 알로하와이언피자다오 (12,700원); 1인 스위트 고구마피자다오 (12,700원); 1인 리얼 콤비네이션피자다오 (12,700원); 1인 베이컨체다치즈피자다오 (12,700원); 1인 리얼불고기피자다오 (12,900원); 1인 핫앤스파이시피자다오 (12,900원); 1인 쉬림프핫치킨피자다오 (13,900원); 1인 핫칠리새우가득피자다오 (13,900원); 1인 트리플육육육 피자다오 (13,900원); 1인 베이콘쉬림프피자다오 (13,900원); 1인 바질크림치즈피자다오 (13,900원); 알로하와이언피자다오 (20,900원); 스위트 고구마 피자다오 (20,900원); 베이컨 체다치즈피자다오 (20,900원); 핫 앤스파이시피자다오 (22,900원)"
양천향교,동광상회,서울 강서구 양천로 400-12 더리브골드타워 1층 127호,https://place.map.kakao.com/79932562,"시메사바 (28,000원); 고등어초밥 (30,000원)"
양천향교,해물과차돌박이,"서울 강서구 마곡중앙8로 90 마곡아이파크 1층 121,122호",https://place.map.kakao.com/1949875322,"차돌박이관자구이 (25,000원); 차돌박이모듬해물구이 (29,000원); 모듬해물차돌불고기전골 (25,000원)"
양천향교,여자만장어덮밥,서울 강서구 강서로 385 우성에스비타워 102호,https://place.map.kakao.com/1125951695,"장어덮밥（간장） (22,500원); 장어덮밥（고추장） (22,500원); 특장어덮밥（간장） (29,500원); 특장어덮밥（고추장） (29,500원); 콜라 (2,000원); 사이다 (2,000원); 환타 (2,000원)"
양천향교,카페 르떼베,서울 강서구 양천로47길 40 101호,https://place.map.kakao.com/1148932434,"카페라떼 (4,500원); 카푸치노 (4,500원); 바닐라빈라떼 (4,900원); 아메리카노/에스프레소 (3,900원); 아인슈패너 (4,900원); 르떼베커피 (5,300원); 코르타도 (5,300원); 플랫화이트 (5,300원)"
양천향교,스시산,서울 강서구 강서로 405 우성르보아 1층 107호,https://place.map.kakao.com/1585883293,"스시산 벤또스시 (10P) (17,900원); 스시산 벤또스시 스페셜 (12P) (23,900원); 연어아보카도 덮밥 (16,000원); 카이센동(해산물덮밥) (18,000원); 참치덮밥 (17,000원); 돈코츠라멘 (9,000원); 사시미(1인) (25,000원); 사시미(소) (38,000원); 사시미 (58,000원); 도미 머리구이 (19,000원); 연어 머리구이 (18,000원); 도미 머리조림 (20,000원); 왕새우 튀김 (26,000원); 치킨가라아게 (17,000원); 새우깡 (12,000원); 오뎅나베 (20,000원); 나가사키 짬뽕 (23,000원); 차돌박이 짬뽕(매운맛) (23,000원); 광어초밥10P (21,000원); 연어초밥10P (20,000원)"
양천향교,어부블루스,서울 강서구 마곡중앙8로 90 마곡아이파크 1층 109호,https://place.map.kakao.com/1427247701,"숙성회(대) (88,000원); 숙성회(중) (68,000원); 숙성회(소) (48,000원)"
양천향교,동우황태 발산점,서울 강서구 강서로 419 1층,https://place.map.kakao.com/1317795168,메뉴 정보 없음
양천향교,스무디킹 이마트24서울식물원점,서울 강서구 마곡동로 161 식물문화센터 4층,https://place.map.kakao.com/2018411148,그릭요거트 파인애플 망고; 베리 캐롯; 체리 익스트림; 그릭요거트 스트로베리 블루베리; 엔젤 푸드; ABC스무디; 골드키위 썬샤인; 레몬 트위스트 스트로베리; 망고 딸기 주스; 망고 페스티벌; 바나나 아일랜드; 스트로베리 익스트림; 스트로베리 키스; 오렌지 레볼루션; 오렌지 카밤; 초코라떼; 캐리비안 웨이; 케일 캐롯; 파인애플 서프; 피치 슬라이스 플러스
양천향교,경아식당 본점,서울 강서구 마곡중앙6로 85 마곡사이언스파크뷰 1층 103호,https://place.map.kakao.com/1239325896,"경아부대찌개(1인) (10,000원); 부대볶음(1인) (12,000원); 돼지짜글이(1인) (10,000원); 묵은지삼겹살(180g) (14,000원)"
양천향교,코지로오모테나시 발산마곡점,"서울 강서구 마곡중앙8로 90 마곡아이파크 2층 212,213호",https://place.map.kakao.com/1368303625,"게살크림고로케 (19,000원); 간사이우동나베 (25,000원); 참치타다끼 (24,000원); 와규타다끼 (26,000원); 돼지고기숙주볶음 (22,000원); 차돌박이숙주볶음 (24,000원); 해물아끼소바 (23,000원); 삼겹아끼소바 (23,000원); 명란계란말이 (20,000원); 해물오코노미야끼 (23,000원); 해물오꼬노미 + 치즈토핑 (26,000원); 해물야끼우동 (23,000원); 삽겹야끼우동 (23,000원); 올리브새우 (22,000원); 삼치구이 (18,000원); 시샤모 숯불구이 (16,000원); 숯불 메로구이 (28,000원); 닭껍질 숯불구이 (15,000원); 도미머리구이 (22,000원); 연어머리구이 (22,000원); 명란숯불구이 (14,000원); 감자튀김 (16,000원); 일본 돈가츠 모듬 (28,000원); 치킨가라아게 (20,000원); 문어가라아게 (23,000원); 오징어가라아게 (20,000원); 히레까스 (15,000원); 생선가스 (15,000원); 왕새우후라이 (28,000원); 명란가라아게 (19,000원); 새우깡 (13,000원); 닭껍질가라아게 (16,000원); 멘보샤 (18,000원); 오모테나시 우동 (13,000원); 미소라멘 (13,000원); 돈꼬츠라멘 (13,000원); 나가사끼짬뽕나베 (26,000원); 해물누룽지나베 (25,000원); 스키야키나베 (29,000원); 모듬사시미 (중) (49,000원); 미니사시미 (28,000원); 참치사시미 (49,000원); 도미사시미 (39,000원); 광어사시미 (37,000원); 연어사시미 (32,000원); 문어초회 (30,000원); 시로미고노와다 (32,000원); 시메사바 (고등어초절임) (25,000원); 사시미명란무침 (25,000원); 타코와사비 (13,000원); 명란젓 (9,000원); 와다 (15,000원); 낫또 (9,000원); 마구로낫또 (16,000원); 연어낫또 (16,000원); 토마토치즈샐러드 (22,000원); 차돌박이샐러드 (19,000원); 연어샐러드 (24,000원)"
양천향교,좋은연복집,서울 강서구 양천로 401 강서한강자이타워 B동 2층 201호,https://place.map.kakao.com/1628835230,"대구탕 (8,000원); 서대구이 (10,000원); 제육볶음 (7,000원); 복찜(중) (35,000원); 오징어 숙회 (15,000원)"
양천향교,서울식물원 푸드코트,서울 강서구 마곡동로 161 4층,https://place.map.kakao.com/1151688804,옛날육개장; 수제등심돈까스; 수제치즈돈까스; 새우볶음밥; 매콤떡볶이; 로제떡볶이; 사누끼우동; 알리오올리오스파게티; 크림스파게티; 로제스파게티; 비프카레; 에스프레소; 아메리카노; 카페라떼; 바닐라라떼
양천향교,카페아티코,서울 강서구 강서로 419,https://place.map.kakao.com/1154960162,메뉴 정보 없음
양천향교,투데이,서울 강서구 강서로 442,https://place.map.kakao.com/1786385357,메뉴 정보 없음
양천향교,복남참치,서울 강서구 강서로 385 우성에스비타워 2층 211호,https://place.map.kakao.com/1987286878,"혼마구로실장추천 (1인) 리필 (63,000원); 참다랑어 한접시 (2인) (70,000원); 특초밥 (12pcs) (점심메뉴) (16,000원); 특선초밥 (12pcs) (점심메뉴) (23,000원); 광어초밥 (10pcs) (점심메뉴) (18,000원); 참치초밥 (10pcs) (점심메뉴) (18,000원); 복일남코스 (1인) 리필 (42,000원); 복이남코스 (1인) 리필 (53,000원); 혼마구로스페셜 (1인) 리필 (80,000원); 혼마구로특선 (1인) 리필 (100,000원); 참다랑어정식 (1인) 점심메뉴 (39,000원); 복남정식 (1인) 점심메뉴 (25,000원); 복남특정식 (1인) 점심메뉴 (32,000원); 회덮밥 (점심메뉴) (10,000원); 오늘의초밥 (점심메뉴) (14,000원)"
양천향교,남주네밥상,서울 강서구 강서로 439,https://place.map.kakao.com/871874365,메뉴 정보 없음
양천향교,갈비생각 발산점,서울 강서구 강서로54길 42 1층,https://place.map.kakao.com/617688288,"생갈비 (270g) (49,000원); 포천 이동왕갈비 (360g) (47,000원); 한우 이동갈비 (280g) (95,000원); 한우 생갈비 (220g) (95,000원); 포천 이동갈비 (430g) (49,000원); 일품멍석갈비 (550g) (68,000원); 영양갈비탕 (18,000원); 한돈 돼지숯불갈비 (300g) (27,000원); LA 갈비 (350g) (39,000원); 포천 이동갈비 특선 (290g) (45,000원); 포천 이동왕갈비 특선 (360g) (46,000원); 물,비빔냉면 + 소 숯불갈비 (30,000원); 물,비빔냉면 (15,000원); 한우암소 육회 비빔냉면 (18,000원); 한우암소 육회 비빔밥 (18,000원); 한우암소 육회 (200g) (35,000원); 한돈 돼지숯불구이 (250g) (27,000원); 이동갈비 4+2 선물세트 (196,000원); 왕갈비 4+2 선물세트 (188,000원); 멍석갈비 4인분 할인세트 (250,000원)"
양천향교,브루더,서울 강서구 양천로 401 강서한강자이타워 B동 114호,https://place.map.kakao.com/891538218,"고르곤졸라휘낭시에 (2,600원); 브륄레마들렌 (2,800원); 아메리카노 (3,000원); 카페라떼 (3,300원); 바닐라라떼 (3,500원); 헤이즐넛라떼 (3,500원); 크림라떼 (4,000원); 아인슈페너 (4,000원); 오리지널휘낭시에 (2,000원); 에멘탈바질휘낭시에 (2,600원); 코코넛휘낭시에 (2,300원); 커스터드바닐라마들렌 (2,600원); 초코가나슈마들렌 (3,000원)"
