역,이름,주소,상세보기,메뉴
수서,능이버섯삼계탕죽전문,서울 강남구 광평로39길 3 동익아파트상가 1층 102호,https://place.map.kakao.com/430541590,"능이삼계탕 (21,000원); 능이전복삼계탕 (25,000원); 일반삼계탕 (18,000원); 일반전복삼계탕 (22,000원); 능이닭백숙 (80,000원); 능이오리백숙 (90,000원); 백숙(특)(능이+전복+문어) (150,000원); 문어숙회(1kg) (60,000원); 골뱅이무침 (30,000원); 홍어무침 (40,000원); 홍어사시미 (40,000원); 전복구이 (30,000원); 부추전 (15,000원)"
수서,월미당 수서역점,서울 강남구 밤고개로1길 10 수서현대벤쳐빌오피스텔 지하1층 B101호,https://place.map.kakao.com/2063362351,"차돌쌀국수 (10,500원); 차돌양지힘줄쌀국수 (13,000원); 분짜 (11,000원); 양지쌀국수 (11,000원); 불고기쌀국수 (10,000원)"
수서,컴포즈커피 수서역점,서울 강남구 밤고개로1길 10 수서현대벤쳐빌오피스텔 1층 103호,https://place.map.kakao.com/1490670464,메뉴 정보 없음
수서,커피빈 수서역원방빌딩점,서울 강남구 광평로51길 6-23 원방테크사옥 1층,https://place.map.kakao.com/811921842,"coffee & cookie 세트 (15,800원); 배가 빵빵한 플레인, 블루베리 베이글 세트 (13,600원); 회의실 세트 (58,400원); 회의실 세트(TOGO BOX) (58,400원); 함안 수박 주스 (6,700원); 고창 수박 주스 (6,700원); 화이트 마카다미아 크림 라떼 (6,300원); 커피빈카노 (5,300원); 커피빈라떼 (6,200원); 슈크림 블랙다이몬 (7,900원); 바닐라 빈 오트 블랙다이몬 (7,900원); 블랙다이몬 카페수아 (7,900원); 블랙다이몬 아메리카노 (6,300원); 블랙다이몬 카페라떼 (6,900원); （S）아메리카노 (5,000원); （S）카페라떼 (5,900원); (S) 카페모카 (6,600원); （S）바닐라라떼 (6,400원); （S）헤이즐넛라떼 (6,900원); （S）헤이즐넛아메리카노 (5,500원); （S）카페수아 (7,000원); （S）캐러멜마키아또 (6,900원); （R）달고나크림라떼 (5,500원); （R）에스프레소 달고나크림라떼 (6,200원); （S）바닐라 빈 오트 콜드브루 (6,300원); （S）바닐라 빈 오트 라떼 (6,100원); （S）콜드브루 (5,200원); （S）콜드브루 라떼 (6,100원); （S）콜드브루 수아 (7,000원); （S）더블초콜릿 (6,300원)"
수서,이조식당,서울 강남구 밤고개로1길 10 수서현대벤쳐빌오피스텔 지하1층 B133호,https://place.map.kakao.com/9325653,"물회 (12,000원); 낙지볶음 (12,000원); 제육볶음 (12,000원); 생태탕 (14,000원); 생대구 (14,000원); 복 매운탕 (14,000원); 복 지리 (14,000원); 병어조림 (23,000원)"
수서,논골집 수서점,서울 강남구 광평로 244,https://place.map.kakao.com/11014983,메뉴 정보 없음
수서,금촌사골순댓국,서울 강남구 광평로 280 로즈데일오피스텔 지하2층 B139호,https://place.map.kakao.com/26322309,"순대국 정식 (12,000원); 순대스테이크 (16,000원); 모둠순대 (16,000원); 순대국 (10,000원); 얼큰 순대국 (10,500원); 순대국 특 (11,000원); 편육 (12,000원); 삼겹 수육 (17,000원); 머리고기 수육 (28,000원); 순대곱창볶음(2인) (27,000원); 순대곱창전골(2인) (27,000원); 소내장탕 (12,000원); 술국 (16,000원)"
수서,국밥쟁이 수서역점,서울 강남구 광평로 280 로즈데일오피스텔 지하2층 B104호,https://place.map.kakao.com/1541895938,"[맑고] 건강한 나주곰탕 (10,000원); [깔끔한 서울식] 돼지국밥 (9,000원); [얼큰한] 돼지수육국밥 (9,500원); 설날새해맞이 사골떡국 (9,000원); 벌교꼬막비빔밥 (10,000원); [추천 비조리] [뽀얀국물] 수육국밥 3인분 밀키트 (18,900원); [얼큰한] 소고기국밥 (10,000원); 속초 코다리비빔밥 (10,000원); 맛보기수육 (6,900원); 설날새해맞이 사골떡만두국 (10,000원); [초복 추천] 영양나주곰탕 (11,000원); 소고기미역국 (10,000원); 얼큰소고기쌀국수 (10,000원); 황태해장국 (9,000원); 곰탕쌀국수 (9,000원); [추천 비조리] [맑은] 나주곰탕 3인분 밀키트 (20,900원); 매콤쭈꾸미&수육한상 (35,000원); 수육 셋트（넉넉한 수육＋코다리무침＋어리굴젓） (28,000원); 돼지수육한상 (20,000원); 불향가득 쭈꾸미볶음 (25,000원); 벌교꼬막무침 (20,000원); 속초코다리무침 (20,000원); 제주무채 (1,000원); 제주깍두기 (1,000원); 공기밥 1개 (1,000원); 공기밥 2개 (2,000원); 새로 360mL (5,000원); 참이슬 오리지널 360mL (5,000원); 카스 500mL (5,000원); 테라 500mL (5,000원)"
수서,애란궁,서울 강남구 광평로 220-12,https://place.map.kakao.com/19271016,"오리샤브샤브 (20,000원); 통오리한마리(2~3인) (73,000원); 오리바베큐꽃쌈(2~3인) (58,000원); 오리바베큐구이(150g) (17,000원); 돼지바베큐구이(150g) (17,000원); 생오리주물럭 (20,000원); 식사막국수(물/비빔) (9,000원)"
수서,모토야 수서,서울 강남구 광평로 280 로즈데일오피스텔 지하2층 B109호,https://place.map.kakao.com/425755930,"돈카츠정식 (12,000원); 얼큰돈카츠나베 (12,000원); 카츠동 (9,500원); 규동 (10,500원); 스키야끼 (14,500원); 치킨난방 (12,500원); 수제 카라아게 (6,000원)"
수서,마라쿵쿵,서울 강남구 광평로56길 11,https://place.map.kakao.com/163048933,"마라탕 (100g) (1,900원); 마라샹궈 (100g) (3,300원); 마라찜닭 (35,000원); 게살볶음밥 (7,000원); 숙주볶음 (20,000원)"
수서,요거트아이스크림의정석 수서역점,서울 강남구 광평로 295 동관동 1층 109호,https://place.map.kakao.com/2146545646,"내맘대로 요거트 아이스크림 (4,500원); 내맘대로 [초코쉘] 요거트 아이스크림 (6,000원); 초코폭탄)초코쉘+팝팝+오레오쿠키/크럼블/오즈/초코소스 (12,000원); 오렌지+자몽+꿀소스+ 요거트아이스크림 (12,500원); 내맘대로 [초코링] 요거트 아이스크림 (8,000원); 오렌지+자몽+ 벌집꿀(50g 내외) + 요거트아이스크림 (16,500원); 요아정 시그니처) 벌집꿀(50g 내외)+그래놀라+요거트아이스크림 (11,000원); 멜론+그래놀라+벌집꿀(50g 내외)+ 요거트아이스크림 (14,000원); 키바큐브) 키위 + 바나나+치즈큐브 + 요거트아이스크림 (11,000원); 입짧은햇님 세트 (300g) (16,500원); 요아정 시그니처) 그래놀라+꿀소스+요거트아이스크림 (7,000원); 멜론+그래놀라+꿀소스+ 요거트아이스크림 (11,500원); 체리온탑)나피절임체리+그래놀라+체리소스+요거트아이스크림 (10,500원); 나만의 조합) 쉘팝팝조합 (7,500원); 민트팝팝세트+벌집꿀(50g 내외) (12,500원); 초코팝팝세트+벌집꿀(50g 내외) (12,500원); 민트팝팝세트+꿀소스 (9,500원); 초코팝팝세트+꿀소스 (9,500원); 녹차팝팝세트+벌집꿀(50g 내외) (12,500원); 녹차팝팝세트+꿀소스 (9,500원); 딸기팝팝세트+벌집꿀(50g 내외) (12,500원); 딸기팝팝세트+꿀소스 (9,500원); 요거트 슈스틱 (2,500원); 초코 슈스틱 (2,500원)"
수서,신룽푸마라탕 수서역점,서울 강남구 밤고개로1길 10 수서현대벤쳐빌오피스텔 지하2층 B220호,https://place.map.kakao.com/1108375996,"마라탕 (100g) (1,900원); 꿔바로우 (소) (10,000원); 마라샹궈 (100g) (3,000원); 미니전 (2,500원); 계란볶음밥 (7,000원)"
수서,동대문엽기떡볶이 수서점,서울 강남구 광평로51길 27 삼익아파트 상가동 2층 205호,https://place.map.kakao.com/27442881,"마라로제떡볶이 (18,000원); 마라떡볶이 (16,000원); 엽기메뉴 (14,000원); 로제메뉴 (16,000원); 실속세트 (17,500원); 베스트세트 (20,000원); 닭발세트 (17,500원); 엽기닭볶음탕 (24,000원); 엽기 무뼈닭발 (15,000원); 참치마요밥 (3,500원); 바삭치즈만두（7개） (2,000원); 스페셜세트 (25,000원); 엽기 오돌뼈 (14,000원); 엽기 국물닭발 (15,000원); 엽떡밀키트 (18,000원); 감자채튀김 (2,500원); 엽기시즈닝(버터갈릭맛) (300원); 엽기오돌뼈밥 (4,500원); 주먹김밥（셀프） (2,000원); 계란찜 (2,000원); 계란야채죽 (5,000원); 순대 (3,000원); 오뎅튀김（15개） (2,000원); 모둠튀김 (2,000원); 만두（4개） (2,000원); 김말이（3개） (2,000원); 야채튀김（1개） (1,000원); 꿔바로우（5개） (5,900원); 엽봉（5개） (5,000원); 엽도그（1개） (2,000원)"
수서,추포도,서울 강남구 광평로 236 1층,https://place.map.kakao.com/960032649,"꼬막비빔밥 (15,000원); 특선1 (170,000원); 딱새우회15미 (40,000원)"
수서,본죽 수서점,서울 강남구 밤고개로1길 10 수서현대벤쳐빌오피스텔 1층 116-2호,https://place.map.kakao.com/7901831,"[NEW] 황금산삼배양근 쇠고기전복죽 (33,000원); [NEW] 신선감태 홍게새우죽 (33,000원); [NEW] 추어죽 (16,000원); 전복죽 （보양） (14,000원); 쇠고기야채죽 (12,500원); 푸팟퐁커리게살쮺(카레)(본죽 반반죽) (17,500원); 진전복죽 （전복 2배） (18,000원); 특전복죽 （전복 3배） (22,000원); 참치야채죽 (11,500원); 낙지김치죽 （해장） (13,000원); 신짬뽕죽 （해장） (13,000원); 동지팥죽(담백한 밥알팥죽) (11,000원); 단호박죽 (11,500원); 본매실골드（500ml） (4,300원); 쇠고기버섯죽 (12,000원); 새우죽 (11,000원); 통영굴버섯죽 (11,000원); 7가지야채죽 (10,500원); 녹두죽 (10,500원); 흑임자죽 (10,500원); 흰죽 (7,000원); 호두정과(30g) (2,500원); 참깨계란새우쮺(본죽 반반죽) (13,000원); 로제해물쮺(본죽 반반죽) (14,000원); 전복내장죽 (16,000원); 진전복내장죽 （전복 2배） (20,000원); 특전복내장죽 （전복 3배） (24,000원); 트러플전복죽 (18,000원); 특트러플전복죽 （전복 2배） (25,000원); 삼계전복죽 （보양） (18,000원)"
수서,온화담,서울 강남구 광평로46길 6,https://place.map.kakao.com/1231101531,"(인기)돈화담 (18,000원); 우화담 (29,000원); 화담 (15,000원); 한우도가니탕 (20,000원); 왕갈비탕 (15,000원); 한우육회비빔밥 (15,000원); 한우육전함흥냉면 (15,000원); 함홍냉면(물,비빔) (9,000원)"
수서,만아정육점식당,서울 강남구 광평로56길 11 수서아파트상가 103호,https://place.map.kakao.com/16708924,"삼겹살(180g) (16,000원); 목살(180g) (16,000원); 돼지모듬(180g) (16,000원)"
수서,별을품은곱창 수서점,서울 강남구 광평로 295 사이룩스오피스텔 동관 105호,https://place.map.kakao.com/1182618275,"특별한한상 (56,000원); 별품한상 (45,000원); 소대창 (18,000원); 간,천엽추가 (8,000원); 날치알주먹밥 (4,000원); 떡사리추가 (4,000원); 볶음밥 (4,000원); 멸치칼국수 (5,000원); 매운맛 곱창모듬 (200g) (20,000원); 곱창모듬 (200g) (20,000원); 특양구이 (150g) (19,000원); 소곱창 (150g) (18,000원); 소막창 (18,000원); 염통추가150g (11,000원); 계란찜 (7,000원); 어묵탕 (9,000원); 얼큰칼국수(점심) (7,000원); 어묵칼국수(점심) (7,000원); 닭개장 (7,000원)"
수서,드봉루아,서울 강남구 광평로51길 22 수서한아름아파트상가 1층 104호,https://place.map.kakao.com/1603585324,"아메리카노 (2,700원); 카페라떼 (3,200원); 자몽에이드 (2,500원); 레드애플티 (2,800원); 생초콜릿라떼 (5,000원)"
수서,팡하우스,서울 강남구 밤고개로1길 10 수서현대벤쳐빌오피스텔 지하2층 222~223호,https://place.map.kakao.com/19977419,메뉴탭 없음
수서,계절집,서울 강남구 광평로 295,https://place.map.kakao.com/494613048,"도다리세꼬시(소) (42,000원); 자연산막회(소) (62,000원); 쭈꾸미숙회 (35,000원); 도다리매운탕 (35,000원); 활어회덮밥 (10,000원)"
수서,만다린,서울 강남구 밤고개로1길 10 수서현대벤쳐빌오피스텔 지하1층 B108호,https://place.map.kakao.com/14082344,"짜장면 (6,000원); 삼선짬뽕 (8,500원); 삼선짜장 (7,500원); 쟁반짜장면 (8,500원); 짬뽕 (7,000원)"
수서,늘복집 수서역점,서울 강남구 광평로 280 로즈데일오피스텔 지하2층 B111호,https://place.map.kakao.com/2008959724,"복튀김(가라아게) (밀복) (25,000원); 복불고기 (밀복) (25,000원); 참복국(맑은탕/매운탕) (25,000원); 금밀복국(맑은탕/매운탕) (17,000원); 은복국(맑은탕/매운탕) (12,000원); 생대구탕(맑은탕/매운탕) (22,000원); 알탕 (12,000원); 알밥 (10,000원); 활전복죽 (18,000원); 튀김정식 (22,000원); 알밥정식 (18,000원); 복튀김(순살) (밀복) (25,000원); 활전복버터구이(5미) (40,000원)"
수서,신달자 초장 막회,서울 강남구 밤고개로1길 10 수서현대벤쳐빌오피스텔 지하2층 B242호,https://place.map.kakao.com/2094099436,"막회 (38,000원); 연어회 (38,000원); 과메기 (32,000원); 갑오징어튀김 (18,000원); 신달자 막회 & 연어 (48,000원); 참문어숙회 (38,000원); 연어타다끼 (38,000원); 철판 갑오징어 (38,000원); 홍가리비 오뎅탕 (18,000원); 얼큰 가자미 매운탕 (32,000원)"
수서,스미식당,서울 강남구 밤고개로1길 10 수서현대벤쳐빌오피스텔 지하1층 B132호,https://place.map.kakao.com/147400097,"믹스동 (11,000원); 김치가츠나베 (11,500원); 명란오일파스타 (13,500원); 가츠동 (10,000원); 에비동 (11,500원); 키마카레 (11,000원); 치즈키마카레 (11,500원); 가라아게동 (10,500원); 사케동 (13,000원); 트러플크림파스타 (16,500원); 카니미소크림파스타 (17,500원); 규동 (10,500원); 김치규동 (11,500원); 김치치즈가츠동 (13,000원); 우삼겹소이소스파스타 (17,500원)"
수서,포메인 수서점,서울 강남구 광평로51길 6-11 문암빌딩 1층,https://place.map.kakao.com/12503564,"M1 베트남 쌀국수 （양지） (12,000원); Pho (12,000원); 리뷰메뉴 (500원)"
수서,올라포케 수서점,서울 강남구 광평로 280,https://place.map.kakao.com/2142803491,"1인 혼밥 든든세트 (17,000원); 1인 포케+스프 세트 (15,000원); 오리지널 참치 포케 샐러드 (13,000원); 갈릭 쉬림프 포케 샐러드 (13,000원); 슈퍼 프로틴 포케 샐러드 (15,000원); 씨푸드 포케 샐러드 (14,500원); 노르웨이 생연어 포케 샐러드 (14,500원); 토시살++스테이크포케 샐러드 (15,500원); 비건 아보카도 포케 (11,500원); 훈제오리 포케 (12,000원); 내 맴대로 만드는 올라 베이직 포케 샐러드 (8,500원); 얼큰 비건 토마토 스프 (4,000원); 빅토리아 탄산수 350mL (2,500원); 펩시제로 (2,500원); 스프라이트 사이다 제로 (2,500원); 산펠레그리노 자몽 (3,500원); 산펠레그리노 레몬 (3,500원)"
수서,김밥천국 수서역점,서울 강남구 밤고개로1길 10 수서현대벤쳐빌오피스텔 1층 117-8호,https://place.map.kakao.com/8698349,"참치김밥 (3,500원); 소세지김밥 (4,000원); 원조김밥 (2,500원); 계란말이김밥 (4,500원)"
수서,고고니 본점,서울 강남구 광평로56길 8-9 목화오피스텔 1층 102호,https://place.map.kakao.com/511660097,"간짬뽕 (12,000원); 유니짜장 (9,000원); 탕수육 (18,000원); 유린기 (17,000원); 칠리새우 (20,000원); 크림새우 (18,000원); 탕수세트 (35,000원); 유린세트 (26,000원)"
수서,큰물참치 수서점,서울 강남구 밤고개로1길 10 수서현대벤쳐빌오피스텔 지하2층 B251~252호,https://place.map.kakao.com/12685175,"참치회(실버) (45,000원); 참치회 (골드) (58,000원); 참치회 (다이아몬드) (80,000원); 참치회 (프리미엄) (110,000원); 특스페셜 (참치회) (150,000원); 참치회정식 (29,000원)"
수서,미소야 수서점,서울 강남구 밤고개로1길 10 수서현대벤쳐빌오피스텔 지하1층 B116호,https://place.map.kakao.com/761986741,메뉴 정보 없음
수서,김밥세상 수서점,서울 강남구 광평로51길 8 1층 104호,https://place.map.kakao.com/8793620,"라면 (3,500원); 쫄면 (4,500원); 비빔밥 (5,500원); 육계장 (6,000원); 돈까스 (6,000원)"
수서,착형커피,서울 강남구 광평로 280,https://place.map.kakao.com/1211246423,"아메리카노 (2,500원); 카페라떼 (3,000원); 바닐라라떼 (3,500원); 딸기바나나 (3,500원); 아포가토라떼 (4,000원)"
수서,크리스피크림도넛 수서역사점,서울 강남구 밤고개로 99 지하1층 SB13호,https://place.map.kakao.com/678442500,"글레이즈드 사워크림 (1,900원); 글레이즈드 초콜릿 케익 (1,900원); 뉴욕 치즈케익 (2,200원); 라떼 (3,900원); 모카 (4,500원); 바닐라 라떼 (4,500원); 슈거 코티드 (1,700원); 아메리카노 (3,700원); 어쏘티드 더즌(FIX) (18,000원); 오리지널 글레이즈드 (1,800원); 오리지널 글레이즈드 더즌 (17,000원); 오리지널 글레이즈드 하프더즌 (10,800원); 오리지널 페어링 (5,500원); 초코 우유크림 듬뿍 (2,200원); 초코홀릭 (1,900원); 초콜릿 아이스드 글레이즈드 (1,900원); 카라멜 마끼아또 (4,500원); 메이플 링 (1,900원); 로투스 비스코프 도넛 (2,200원); 프리미엄 스트로베리 필드 (2,200원)"
